WAVELENGTH	NORM_INTENSITY
345.9544694	0.001835905
346.0680623	9.89E-04
346.1816525	5.87E-04
346.29524	0.003656725
346.4088249	0.001466833
346.522407	0.002067266
346.6359864	4.16E-04
346.7495632	0.002095642
346.8631373	2.74E-04
346.9767088	0
347.0902775	0.002375316
347.2038436	0.001556364
347.3174071	6.15E-04
347.4309679	0.001073838
347.5445261	0
347.6580816	0.00127252
347.7716345	9.56E-04
347.8851847	8.18E-04
347.9987323	0.001182923
348.1122773	0.00189696
348.2258197	0.00115453
348.3393595	5.63E-04
348.4528966	0
348.5664312	7.90E-04
348.6799631	0
348.7934924	0.001811815
348.9070192	0.001211316
349.0205434	0
349.1340649	0.001012584
349.2475839	3.36E-04
349.3611004	0
349.4746142	9.89E-04
349.5881255	0
349.7016342	5.06E-04
349.8151404	0.002716011
349.928644	6.76E-04
350.0421451	2.74E-04
350.1556436	2.79E-04
350.2691396	0.002545655
350.382633	5.91E-04
350.4961239	0.001126154
350.6096123	0.00158474
350.7230982	5.87E-04
350.8365815	0
350.9500623	2.74E-04
351.0635407	0.001641509
351.1770165	4.73E-04
351.2904898	6.48E-04
351.4039606	0.002261762
351.517429	6.48E-04
351.6308948	9.56E-04
351.7443582	4.78E-04
351.8578191	0.00115453
351.9712775	0.001215752
352.0847334	0
352.1981869	5.63E-04
352.3116379	1.61E-04
352.4250865	5.20E-05
352.5385326	6.15E-04
352.6519762	2.79E-04
352.7654175	0.001012584
352.8788562	0.001329289
352.9922926	3.03E-04
353.1057265	0.002549776
353.219158	4.45E-04
353.3325871	0.001669885
353.4460137	0.00115453
353.559438	0.001158983
353.6728598	3.03E-04
353.7862793	8.18E-04
353.8996963	0.002375316
354.0131109	0.001187376
354.1265232	0
354.2399331	0
354.3533406	0
354.4667457	2.51E-04
354.5801484	5.30E-04
354.6935488	0
354.8069468	0.001750727
354.9203424	0.001698278
355.0337357	5.02E-04
355.1471267	0.001499595
355.2605153	0.001324886
355.3739016	0
355.4872855	0
355.6006671	0.001187376
355.7140464	0.001750727
355.8274233	0
355.9407979	0.001040976
356.0541702	5.91E-04
356.1675402	5.87E-04
356.2809079	0.001158983
356.3942733	0.001410048
356.5076364	0.001045462
356.6209972	0
356.7343557	4.49E-04
356.847712	9.84E-04
356.9610659	0
357.0744176	0.00189269
357.187767	0
357.3011142	0.001410048
357.4144591	0.001471203
357.5278017	0
357.6411421	0
357.7544802	0.001977852
357.8678161	0
357.9811497	1.04E-04
358.0944811	0.001868567
358.2078103	0.001977852
358.3211373	0.001102231
358.434462	0
358.5477845	0.00189696
358.6611048	1.32E-04
358.7744229	0
358.8877388	8.99E-04
359.0010525	0.001187376
359.114364	5.58E-04
359.2276733	0.001073838
359.3409805	0.001665565
359.4542854	0.003458042
359.5675882	4.73E-05
359.6808888	0.002521399
359.7941872	2.46E-04
359.9074835	0.001017069
360.0207776	0.001012584
360.1340695	6.48E-04
360.2473593	0.001239708
360.360647	0.002322717
360.4739325	1.61E-04
360.5872158	7.05E-04
360.7004971	0.001268101
360.8137762	9.32E-04
360.9270532	0.001637173
361.040328	2.79E-04
361.1536008	0.002119815
361.2668714	7.33E-04
361.38014	0.001239708
361.4934064	0.001244144
361.6066708	8.71E-04
361.719933	3.36E-04
361.8331931	0
361.9464512	7.05E-04
362.0597072	0.001182923
362.1729611	5.20E-05
362.286213	4.45E-04
362.3994628	1.37E-04
362.5127105	0
362.6259561	0.00127252
362.7391997	7.00E-04
362.8524413	0.001414434
362.9656808	6.72E-04
363.0789183	0.00158474
363.1921537	9.84E-04
363.3053871	0.00158474
363.4186185	1.89E-04
363.5318479	3.93E-04
363.6450752	0.001523619
363.7583005	6.76E-04
363.8715239	7.00E-04
363.9847452	7.62E-04
364.0979645	5.02E-04
364.2111818	0.001414434
364.3243971	0.002091422
364.4376105	1.66E-04
364.5508219	0
364.6640312	0.001300913
364.7772386	0.001580387
364.8904441	0.002038873
365.0036476	4.73E-05
365.1168491	7.62E-04
365.2300486	4.45E-04
365.3432462	0.002776851
365.4564419	0.001466833
365.5696356	0.00127252
365.6828274	5.58E-04
365.7960173	2.79E-04
365.9092052	5.58E-04
366.0223912	0.001726654
366.1355752	0.001779119
366.2487574	0.001471203
366.3619376	0
366.475116	8.18E-04
366.5882924	0.001126154
366.701467	7.05E-04
366.8146396	0.002204976
366.9278104	0.002067266
367.0409792	4.16E-04
367.1541462	0
367.2673113	0.002176584
367.3804746	3.64E-04
367.4936359	0
367.6067955	0.001471203
367.7199531	0.002602441
367.8331089	8.04E-05
367.9462629	2.18E-04
368.059415	0.00263492
368.1725652	0.001523619
368.2857137	0.001698278
368.3988603	0.001580387
368.512005	8.75E-04
368.625148	0.001921083
368.7382891	8.18E-04
368.8514284	6.72E-04
368.9645659	8.47E-04
369.0777016	0.001069369
369.1908355	0.001556364
369.3039676	0.001012584
369.4170979	5.63E-04
369.5302265	0
369.6433532	0.001925336
369.7564782	0.002034637
369.8696014	0.00158474
369.9827228	2.18E-04
370.0958424	0
370.2089603	6.72E-04
370.3220765	0
370.4351908	0.001693958
370.5483035	5.35E-04
370.6614144	0.002233369
370.7745235	0.001868567
370.8876309	0.001864298
371.0007366	0.002180787
371.1138406	8.71E-04
371.2269428	4.49E-04
371.3400434	2.74E-04
371.4531422	3.64E-04
371.5662393	0.001040976
371.6793347	0.002351093
371.7924284	0
371.9055204	0.001130607
372.0186107	4.16E-04
372.1316993	0.002294324
372.2447863	0.001324886
372.3578716	2.79E-04
372.4709552	8.42E-04
372.5840371	0.001130607
372.6971174	0.002091422
372.810196	6.20E-04
372.9232729	3.60E-04
373.0363482	0.001669885
373.1494219	0.001779119
373.2624939	0
373.3755643	0.001921083
373.4886331	0.002379469
373.6017002	6.72E-04
373.7147657	0.001471203
373.8278296	0.002545655
373.9408918	0.001669885
374.0539525	0.001012584
374.1670115	0.001840191
374.280069	0.00115453
374.3931248	0.002720082
374.5061791	0.002659226
374.6192317	0
374.7322828	6.44E-04
374.8453323	4.49E-04
374.9583803	0.002176584
375.0714266	0.00127252
375.1844714	0.001523619
375.2975146	4.21E-04
375.4105563	0.002261762
375.5235964	0.001442827
375.636635	0.001779119
375.749672	0.002436238
375.8627075	0.001693958
375.9757415	3.64E-04
376.0887739	0
376.2018048	0.002493007
376.3148342	0.002375316
376.427862	3.64E-04
376.5408884	7.29E-04
376.6539132	0.001499595
376.7669365	0.002432101
376.8799584	0.002606544
376.9929787	1.61E-04
377.1059975	3.36E-04
377.2190149	0.00160878
377.3320308	0.002379469
377.4450452	4.73E-04
377.5580581	0.001045462
377.6710696	0.001580387
377.7840796	0.001300913
377.8970881	2.74E-04
378.0100952	0.001726654
378.1231008	0.002886351
378.236105	0.001414434
378.3491077	7.57E-04
378.462109	0
378.5751089	0.001324886
378.6881073	0.001925336
378.8011043	9.56E-04
378.9140999	7.33E-04
379.0270941	0
379.1400868	0.00189696
379.2530782	3.03E-04
379.3660682	0.001698278
379.4790567	4.73E-05
379.5920439	0.00127252
379.7050297	0.002233369
379.818014	0.003003909
379.9309971	0.002630833
380.0439787	0.001925336
380.156959	0.001069369
380.2699378	0.002407862
380.3829154	7.00E-04
380.4958916	7.33E-04
380.6088664	0.002318547
380.7218398	3.93E-04
380.834812	1.61E-04
380.9477828	0.001669885
381.0607522	0.00206303
381.1737203	0.002975533
381.2866871	0.001977852
381.3996526	0.001215752
381.5126167	0
381.6255796	0.001130607
381.7385411	7.85E-04
381.8515013	0.003344521
381.9644603	3.31E-04
382.0774179	0
382.1903742	0.001466833
382.3033293	5.06E-04
382.416283	0.001779119
382.5292355	0
382.6421867	0.001126154
382.7551367	0.001613133
382.8680853	0.001665565
382.9810328	8.47E-04
383.0939789	0.002148191
383.2069238	7.05E-04
383.3198675	3.60E-04
383.4328099	3.36E-04
383.5457511	5.02E-04
383.658691	0.001414434
383.7716297	0.002233369
383.8845672	0.003458042
383.9975035	0.002545655
384.1104385	0.001215752
384.2233724	0.001580387
384.336305	0.001641509
384.4492364	3.31E-04
384.5621667	0.001102231
384.6750957	4.45E-04
384.7880235	7.90E-04
384.9009502	0.00115453
385.0138757	6.20E-04
385.1268	0.002204976
385.2397231	0.001442827
385.3526451	0.001012584
385.4655659	0.002720082
385.5784855	1.61E-04
385.691404	0.00127252
385.8043213	0.001693958
385.9172375	0.002294324
386.0301526	9.84E-04
386.1430665	0.003060678
386.2559793	8.99E-04
386.3688909	0.003032302
386.4818014	0.001693958
386.5947109	0.00189696
386.7076191	0.001551995
386.8205263	0.00127252
386.9334324	0.001466833
387.0463374	0.00127252
387.1592413	8.42E-04
387.272144	0.001868567
387.3850457	0.001410048
387.4979464	1.66E-04
387.6108459	0.001069369
387.7237444	0.001017069
387.8366417	8.42E-04
387.9495381	0.001045462
388.0624333	0.002006244
388.1753275	0.00263492
388.2882207	0.001296494
388.4011128	0.003060678
388.5140039	0.001410048
388.6268939	0.002493007
388.7397829	3.88E-04
388.8526708	0.002067266
388.9655577	0.001182923
389.0784437	0.00294714
389.1913285	0.002204976
389.3042124	0.002152411
389.4170953	5.87E-04
389.5299772	0
389.642858	0.001012584
389.7557379	0.002606544
389.8686168	0.001296494
389.9814947	9.04E-04
390.0943716	0.002630833
390.2072475	0.002833619
390.3201225	0.003794834
390.4329965	0.002776851
390.5458695	0.001012584
390.6587415	0.001357682
390.7716127	0.002602441
390.8844828	9.04E-04
390.997352	0.004305869
391.1102203	9.60E-04
391.2230876	0.001779119
391.335954	0.002663313
391.4488195	0.002517279
391.5616841	0.001726654
391.6745477	9.56E-04
391.7874104	0
391.9002722	7.29E-04
392.0131331	0.001017069
392.1259931	0.001239708
392.2388522	0.003174215
392.3517104	0.001410048
392.4645677	0.002152411
392.5774241	0.002119815
392.6902797	0.002237556
392.8031344	0.001296494
392.9159882	0.003287753
393.0288411	0.00189269
393.1416932	0.001357682
393.2545444	0.001693958
393.3673947	0
393.4802443	0.001211316
393.5930929	0.00308907
393.7059407	3.31E-04
393.8187877	0.001300913
393.9316339	0.001977852
394.0444792	0.001357682
394.1573237	0.002006244
394.2701674	0.001982105
394.3830103	0.002488887
394.4958524	0.001868567
394.6086936	0.001779119
394.7215341	0.00294714
394.8343738	0.001268101
